Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
NN,16,32,7,0.02964845404489623,0.2075098814229249,0.9956663465127218,0.05188387893761581,0.7147921939177874,0.07710148925729106,0.00933239100960003
NN,16,33,7,0.03964401294498382,0.245,0.995597088637933,0.06824512534818943,0.7265489753160068,0.09714703067991634,0.009661115408577768
NN,16,34,7,0.04063786008230453,0.18990384615384615,0.9953612099616015,0.0669491525423729,0.6698063753289877,0.08616794828392021,0.010061697098205159
NN,16,35,7,0.03747585318737927,0.18535031847133757,0.9952445862550995,0.06234600964113552,0.6648788285576495,0.081653875360402,0.010175995617887637
NN,16,36,7,0.03899827948766966,0.1851179673321234,0.9949271956253163,0.06442444339175746,0.6121194432365572,0.08313625666653736,0.010684009461582827
NN,17,18,8,0.05345394736842105,0.752895752895753,0.9967263226187185,0.09982083439979525,0.8973564535498231,0.20007146128671033,0.004118187800366708
NN,17,19,8,0.041033434650455926,0.6217105263157895,0.9962516366006348,0.07698574338085538,0.8371624871230268,0.15906591057387345,0.006515056188247392
NN,17,20,8,0.05287958115183246,0.7137809187279152,0.9971125654532,0.09846453814282233,0.8518043242335189,0.19377815423182113,0.0050072401464717545
NN,17,21,8,0.05843768634466309,0.5816023738872403,0.9973819164149634,0.1062042806827418,0.7925528461420404,0.18378256157302766,0.004287395306891903
NN,17,22,8,0.06578947368421052,0.6417112299465241,0.9973408368481034,0.11934361014420687,0.8431020567030034,0.20490240256415712,0.004009392783740807
NN,17,23,8,0.051727541954590325,0.6840731070496083,0.9962675791035974,0.09618208516886932,0.8265463716249233,0.18744170364994153,0.005454030221655972
NN,17,24,8,0.03881278538812785,0.5846560846560847,0.9960008126235096,0.07279314888010541,0.8289614178809067,0.1499205382168064,0.005540703069738607
NN,17,25,8,0.0425035030359645,0.6920152091254753,0.9960138167347239,0.08008800880088009,0.8477290922478835,0.17086113429045902,0.005349643653567239
NN,17,26,8,0.07231800766283525,0.5623836126629422,0.9968584570123153,0.1281561638022491,0.7592456974126499,0.20088639781491,0.0045140467099924015
NN,17,27,8,0.07719836400817996,0.515358361774744,0.9973657382258172,0.13428190306803026,0.7524933726468367,0.19873956285801528,0.0037220868123799883
NN,17,28,8,0.0692618806875632,0.44264943457189015,0.9972571072050829,0.11978142076502733,0.746043240342185,0.17430217887073293,0.0035919723145732513
NN,17,29,8,0.10332950631458095,0.4838709677419355,0.9971657307437743,0.17029328287606432,0.7680746802381171,0.22268234427875308,0.003450635639642999
NN,17,30,8,0.06324582338902147,0.4625935162094763,0.9961664805755842,0.11127774445110976,0.7849618704701642,0.17001087533583736,0.003960481126533814
NN,17,31,8,0.0771290840921264,0.56973293768546,0.9956470905550123,0.13586507842906004,0.8257959827629662,0.20851896254801636,0.004751859183994765
NN,17,32,8,0.06711409395973154,0.4841897233201581,0.9958594552414056,0.11788764585588837,0.8060444714906676,0.17915226846582918,0.0054340111919755065
NN,17,33,8,0.07384987893462469,0.4575,0.9958669232655035,0.1271716469770674,0.7360627960234282,0.18260508548561896,0.0066030441123803175
NN,17,34,8,0.0651170324775249,0.4831730769230769,0.9934678800129136,0.11476696881022051,0.7869559006299816,0.17563909338044031,0.007722394355595705
NN,17,35,8,0.04919093851132686,0.4356687898089172,0.9923358138124858,0.08840064620355412,0.7428047640679505,0.14446281214862336,0.007897507963120953
