Dataset,Model1,Model2,Period,Topn,Overlap
Backblaze,GBDT,RF,22,5,1
Backblaze,GBDT,RF,23,1,1
Backblaze,GBDT,RF,23,3,0.176470588235294
Backblaze,GBDT,RF,23,5,1
Backblaze,GBDT,RF,24,1,1
Backblaze,GBDT,RF,24,3,0.714285714285714
Backblaze,GBDT,RF,24,5,1
Backblaze,GBDT,RF,25,1,1
Backblaze,GBDT,RF,25,3,1
Backblaze,GBDT,RF,25,5,1
Backblaze,GBDT,RF,26,1,1
Backblaze,GBDT,RF,26,3,0.235294117647059
Backblaze,GBDT,RF,26,5,1
Backblaze,GBDT,RF,27,1,1
Backblaze,GBDT,RF,27,3,1
Backblaze,GBDT,RF,27,5,1
Backblaze,GBDT,RF,28,1,1
Backblaze,GBDT,RF,28,3,0.833333333333333
Backblaze,GBDT,RF,28,5,1
Backblaze,GBDT,RF,29,1,1
Backblaze,GBDT,RF,29,3,1
Backblaze,GBDT,RF,29,5,1
Backblaze,GBDT,RF,30,1,1
Backblaze,GBDT,RF,30,3,0.75
Backblaze,GBDT,RF,30,5,1
Backblaze,GBDT,RF,31,1,1
Backblaze,GBDT,RF,31,3,0.333333333333333
Backblaze,GBDT,RF,31,5,1
Backblaze,GBDT,RF,32,1,1
Backblaze,GBDT,RF,32,3,0.6
Backblaze,GBDT,RF,32,5,0.470588235294118
Backblaze,GBDT,RF,33,1,1
Backblaze,GBDT,RF,33,3,0.6
Backblaze,GBDT,RF,33,5,0.529411764705882
Backblaze,GBDT,RF,34,1,1
Backblaze,GBDT,RF,34,3,0.294117647058824
Backblaze,GBDT,RF,34,5,1
Backblaze,GBDT,RF,35,1,1
Backblaze,GBDT,RF,35,3,0.294117647058824
Backblaze,GBDT,RF,35,5,1
Backblaze,GBDT,RF,36,1,1
Backblaze,GBDT,RF,36,3,0.176470588235294
Backblaze,GBDT,RF,36,5,1
Backblaze,GBDT,RGF,1,1,1
Backblaze,GBDT,RGF,1,3,0.352941176470588
Backblaze,GBDT,RGF,1,5,1
Backblaze,GBDT,RGF,2,1,1
Backblaze,GBDT,RGF,2,3,1
Backblaze,GBDT,RGF,2,5,1
Backblaze,GBDT,RGF,3,1,1
Backblaze,GBDT,RGF,3,3,1
Backblaze,GBDT,RGF,3,5,1
Backblaze,GBDT,RGF,4,1,1
Backblaze,GBDT,RGF,4,3,0.176470588235294
Backblaze,GBDT,RGF,4,5,1
Backblaze,GBDT,RGF,5,1,1
Backblaze,GBDT,RGF,5,3,1
Backblaze,GBDT,RGF,5,5,1
Backblaze,GBDT,RGF,6,1,1
Backblaze,GBDT,RGF,6,3,0.176470588235294
Backblaze,GBDT,RGF,6,5,1
Backblaze,GBDT,RGF,7,1,1
Backblaze,GBDT,RGF,7,3,1
Backblaze,GBDT,RGF,7,5,1
Backblaze,GBDT,RGF,8,1,1
Backblaze,GBDT,RGF,8,3,1
Backblaze,GBDT,RGF,8,5,1
Backblaze,GBDT,RGF,9,1,1
Backblaze,GBDT,RGF,9,3,1
Backblaze,GBDT,RGF,9,5,1
Backblaze,GBDT,RGF,10,1,1
Backblaze,GBDT,RGF,10,3,1
Backblaze,GBDT,RGF,10,5,1
Backblaze,GBDT,RGF,11,1,1
Backblaze,GBDT,RGF,11,3,1
Backblaze,GBDT,RGF,11,5,1
Backblaze,GBDT,RGF,12,1,1
Backblaze,GBDT,RGF,12,3,1
Backblaze,GBDT,RGF,12,5,1
Backblaze,GBDT,RGF,13,1,1
Backblaze,GBDT,RGF,13,3,1
Backblaze,GBDT,RGF,13,5,1
Backblaze,GBDT,RGF,14,1,1
Backblaze,GBDT,RGF,14,3,1
Backblaze,GBDT,RGF,14,5,1
Backblaze,GBDT,RGF,15,1,1
Backblaze,GBDT,RGF,15,3,1
Backblaze,GBDT,RGF,15,5,1
Backblaze,GBDT,RGF,16,1,1
Backblaze,GBDT,RGF,16,3,1
Backblaze,GBDT,RGF,16,5,1
Backblaze,GBDT,RGF,17,1,1
Backblaze,GBDT,RGF,17,3,0.6
Backblaze,GBDT,RGF,17,5,1
Backblaze,GBDT,RGF,18,1,1
Backblaze,GBDT,RGF,18,3,1
Backblaze,GBDT,RGF,18,5,1
Backblaze,GBDT,RGF,19,1,1
Backblaze,GBDT,RGF,19,3,0.176470588235294
Backblaze,GBDT,RGF,19,5,1
Backblaze,GBDT,RGF,20,1,1
Backblaze,GBDT,RGF,20,3,1
Backblaze,GBDT,RGF,20,5,1
Backblaze,GBDT,RGF,21,1,1
Backblaze,GBDT,RGF,21,3,0.235294117647059
Backblaze,GBDT,RGF,21,5,1
Backblaze,GBDT,RGF,22,1,1
Backblaze,GBDT,RGF,22,3,1
Backblaze,GBDT,RGF,22,5,1
Backblaze,GBDT,RGF,23,1,1
Backblaze,GBDT,RGF,23,3,0.176470588235294
Backblaze,GBDT,RGF,23,5,1
Backblaze,GBDT,RGF,24,1,1
Backblaze,GBDT,RGF,24,3,0.294117647058824
Backblaze,GBDT,RGF,24,5,1
Backblaze,GBDT,RGF,25,1,1
Backblaze,GBDT,RGF,25,3,1
Backblaze,GBDT,RGF,25,5,1
Backblaze,GBDT,RGF,26,1,1
Backblaze,GBDT,RGF,26,3,0.235294117647059
Backblaze,GBDT,RGF,26,5,1
Backblaze,GBDT,RGF,27,1,1
Backblaze,GBDT,RGF,27,3,0.571428571428571
Backblaze,GBDT,RGF,27,5,1
Backblaze,GBDT,RGF,28,1,1
Backblaze,GBDT,RGF,28,3,1
Backblaze,GBDT,RGF,28,5,1
Backblaze,GBDT,RGF,29,1,1
Backblaze,GBDT,RGF,29,3,0.8
Backblaze,GBDT,RGF,29,5,1
Backblaze,GBDT,RGF,30,1,1
Backblaze,GBDT,RGF,30,3,1
Backblaze,GBDT,RGF,30,5,0.470588235294118
Backblaze,GBDT,RGF,31,1,1
Backblaze,GBDT,RGF,31,3,1
Backblaze,GBDT,RGF,31,5,1
Backblaze,GBDT,RGF,32,1,1
Backblaze,GBDT,RGF,32,3,1
Backblaze,GBDT,RGF,32,5,0.555555555555556
Backblaze,GBDT,RGF,33,1,1
Backblaze,GBDT,RGF,33,3,1
Backblaze,GBDT,RGF,33,5,0.411764705882353
Backblaze,GBDT,RGF,34,1,1
Backblaze,GBDT,RGF,34,3,0.6
Backblaze,GBDT,RGF,34,5,0.529411764705882
Backblaze,GBDT,RGF,35,1,1
Backblaze,GBDT,RGF,35,3,0.6
Backblaze,GBDT,RGF,35,5,0.470588235294118
Backblaze,GBDT,RGF,36,1,1
Backblaze,GBDT,RGF,36,3,0.176470588235294
Backblaze,GBDT,RGF,36,5,1
Backblaze,NN,RF,1,1,1
Backblaze,NN,RF,1,3,0.470588235294118
Backblaze,NN,RF,1,5,1
Backblaze,NN,RF,2,1,1
Backblaze,NN,RF,2,3,0.176470588235294
Backblaze,NN,RF,2,5,1
Backblaze,NN,RF,3,1,1
Backblaze,NN,RF,3,3,0.235294117647059
Backblaze,NN,RF,3,5,1
Backblaze,NN,RF,4,1,1
Backblaze,NN,RF,4,3,0.352941176470588
Backblaze,NN,RF,4,5,1
Backblaze,NN,RF,5,1,1
Backblaze,NN,RF,5,3,1
Backblaze,NN,RF,5,5,1
Backblaze,NN,RF,6,1,0
Backblaze,NN,RF,6,3,0.294117647058824
Backblaze,NN,RF,6,5,1
Backblaze,NN,RF,7,1,1
Backblaze,NN,RF,7,3,0.352941176470588
Backblaze,NN,RF,7,5,1
Backblaze,NN,RF,8,1,1
Backblaze,NN,RF,8,3,0.352941176470588
Backblaze,NN,RF,8,5,1
Backblaze,NN,RF,9,1,0.5
Backblaze,NN,RF,9,3,0.352941176470588
Backblaze,NN,RF,9,5,1
Backblaze,NN,RF,10,1,1
Backblaze,NN,RF,10,3,0.235294117647059
Backblaze,NN,RF,10,5,1
Backblaze,NN,RF,11,1,0
Backblaze,NN,RF,11,3,0.294117647058824
Backblaze,NN,RF,11,5,1
Backblaze,NN,RF,12,1,0.333333333333333
Backblaze,NN,RF,12,3,1
Backblaze,NN,RF,12,5,1
Backblaze,NN,RF,13,1,0.5
Backblaze,NN,RF,13,3,0.529411764705882
Backblaze,NN,RF,13,5,1
Backblaze,NN,RF,14,1,1
Backblaze,NN,RF,14,3,0.235294117647059
Backblaze,NN,RF,14,5,1
Backblaze,NN,RF,15,1,1
Backblaze,NN,RF,15,3,1
Backblaze,NN,RF,15,5,1
Backblaze,NN,RF,16,1,1
Backblaze,NN,RF,16,3,0.411764705882353
Backblaze,NN,RF,16,5,1
Backblaze,NN,RF,17,1,1
Backblaze,NN,RF,17,3,0.470588235294118
Backblaze,NN,RF,17,5,1
Backblaze,NN,RF,18,1,1
Backblaze,NN,RF,18,3,0.5
Backblaze,NN,RF,18,5,1
Backblaze,NN,RF,19,1,1
Backblaze,NN,RF,19,3,0.235294117647059
Backblaze,NN,RF,19,5,1
Backblaze,NN,RF,20,1,1
Backblaze,NN,RF,20,3,0.352941176470588
Backblaze,NN,RF,20,5,1
Backblaze,NN,RF,21,1,1
Backblaze,NN,RF,21,3,0.333333333333333
Backblaze,NN,RF,21,5,0.588235294117647
Backblaze,NN,RF,22,1,1
Backblaze,NN,RF,22,3,0.352941176470588
Backblaze,NN,RF,22,5,1
Backblaze,NN,RF,23,1,1
Backblaze,NN,RF,23,3,0.176470588235294
Backblaze,NN,RF,23,5,0.647058823529412
Backblaze,NN,RF,24,1,1
Backblaze,NN,RF,24,3,0.571428571428571
Backblaze,NN,RF,24,5,0.352941176470588
Backblaze,NN,RF,25,1,0
Backblaze,NN,RF,25,3,0.235294117647059
Backblaze,NN,RF,25,5,0.529411764705882
Backblaze,NN,RF,26,1,1
Backblaze,NN,RF,26,3,0.411764705882353
Backblaze,NN,RF,26,5,1
Backblaze,NN,RF,27,1,1
Backblaze,NN,RF,27,3,0.4
Backblaze,NN,RF,27,5,0.352941176470588
Backblaze,NN,RF,28,1,1
Backblaze,NN,RF,28,3,0.555555555555556
Backblaze,NN,RF,28,5,1
Backblaze,NN,RF,29,1,1
Backblaze,NN,RF,29,3,0.8
Backblaze,NN,RF,29,5,1
Backblaze,NN,RF,30,1,1
Backblaze,NN,RF,30,3,0.75
Backblaze,NN,RF,30,5,1
Backblaze,NN,RF,31,1,1
Backblaze,NN,RF,31,3,0.444444444444444
Backblaze,NN,RF,31,5,0.588235294117647
Backblaze,NN,RF,32,1,1
Backblaze,NN,RF,32,3,0.375
Backblaze,NN,RF,32,5,1
Backblaze,NN,RF,33,1,1
Backblaze,NN,RF,33,3,0.166666666666667
Backblaze,NN,RF,33,5,0.529411764705882
Backblaze,NN,RF,34,1,1
Backblaze,NN,RF,34,3,0.176470588235294
Backblaze,NN,RF,34,5,0.529411764705882
Backblaze,NN,RF,35,1,1
Backblaze,NN,RF,35,3,0.529411764705882
Backblaze,NN,RF,35,5,1
Backblaze,NN,RF,36,1,1
Backblaze,NN,RF,36,3,0.176470588235294
Backblaze,NN,RF,36,5,0.411764705882353
Backblaze,NN,RGF,1,1,1
Backblaze,NN,RGF,1,3,0.470588235294118
Backblaze,NN,RGF,1,5,1
Backblaze,NN,RGF,2,1,1
Backblaze,NN,RGF,2,3,0.176470588235294
Backblaze,NN,RGF,2,5,1
Backblaze,NN,RGF,3,1,1
Backblaze,NN,RGF,3,3,0.235294117647059
Backblaze,NN,RGF,3,5,1
Backblaze,NN,RGF,4,1,1
Backblaze,NN,RGF,4,3,0.5
Backblaze,NN,RGF,4,5,1
Backblaze,NN,RGF,5,1,1
Backblaze,NN,RGF,5,3,1
Backblaze,NN,RGF,5,5,1
Backblaze,NN,RGF,6,1,0
Backblaze,NN,RGF,6,3,0.294117647058824
Backblaze,NN,RGF,6,5,1
Backblaze,NN,RGF,7,1,1
Backblaze,NN,RGF,7,3,0.352941176470588
Backblaze,NN,RGF,7,5,1
Backblaze,NN,RGF,8,1,1
Backblaze,NN,RGF,8,3,0.352941176470588
Backblaze,NN,RGF,8,5,1
Backblaze,NN,RGF,9,1,1
Backblaze,NN,RGF,9,3,0.352941176470588
Backblaze,NN,RGF,9,5,1
Backblaze,NN,RGF,10,1,1
Backblaze,NN,RGF,10,3,0.235294117647059
Backblaze,NN,RGF,10,5,1
Backblaze,NN,RGF,11,1,0
Backblaze,NN,RGF,11,3,0.294117647058824
Backblaze,NN,RGF,11,5,1
Backblaze,NN,RGF,12,1,0.333333333333333
Backblaze,NN,RGF,12,3,1
Backblaze,NN,RGF,12,5,1
Backblaze,NN,RGF,13,1,0.5
Backblaze,NN,RGF,13,3,0.529411764705882
Backblaze,NN,RGF,13,5,1
Backblaze,NN,RGF,14,1,1
Backblaze,NN,RGF,14,3,0.235294117647059
Backblaze,NN,RGF,14,5,1
Backblaze,NN,RGF,15,1,1
Backblaze,NN,RGF,15,3,1
Backblaze,NN,RGF,15,5,1
Backblaze,NN,RGF,16,1,1
Backblaze,NN,RGF,16,3,0.411764705882353
Backblaze,NN,RGF,16,5,1
Backblaze,NN,RGF,17,1,1
Backblaze,NN,RGF,17,3,0.375
Backblaze,NN,RGF,17,5,1
Backblaze,NN,RGF,18,1,1
Backblaze,NN,RGF,18,3,0.176470588235294
Backblaze,NN,RGF,18,5,1
Backblaze,NN,RGF,19,1,1
Backblaze,NN,RGF,19,3,0.235294117647059
Backblaze,NN,RGF,19,5,1
Backblaze,NN,RGF,20,1,1
Backblaze,NN,RGF,20,3,0.352941176470588
Backblaze,NN,RGF,20,5,1
Backblaze,NN,RGF,21,1,1
Backblaze,NN,RGF,21,3,0.294117647058824
Backblaze,NN,RGF,21,5,0.588235294117647
Backblaze,NN,RGF,22,1,1
Backblaze,NN,RGF,22,3,0.352941176470588
Backblaze,NN,RGF,22,5,1
Backblaze,NN,RGF,23,1,1
Backblaze,NN,RGF,23,3,0.176470588235294
Backblaze,NN,RGF,23,5,0.647058823529412
Backblaze,NN,RGF,24,1,1
Backblaze,NN,RGF,24,3,0.235294117647059
Backblaze,NN,RGF,24,5,0.352941176470588
Backblaze,NN,RGF,25,1,0
Backblaze,NN,RGF,25,3,0.235294117647059
Backblaze,NN,RGF,25,5,0.529411764705882
Backblaze,NN,RGF,26,1,1
Backblaze,NN,RGF,26,3,0.411764705882353
Backblaze,NN,RGF,26,5,1
Backblaze,NN,RGF,27,1,1
Backblaze,NN,RGF,27,3,0.25
Backblaze,NN,RGF,27,5,0.352941176470588
Backblaze,NN,RGF,28,1,1
Backblaze,NN,RGF,28,3,0.444444444444444
Backblaze,NN,RGF,28,5,1
Backblaze,NN,RGF,29,1,1
Backblaze,NN,RGF,29,3,0.666666666666667
Backblaze,NN,RGF,29,5,1
Backblaze,NN,RGF,30,1,1
Backblaze,NN,RGF,30,3,0.5
Backblaze,NN,RGF,30,5,0.470588235294118
Backblaze,NN,RGF,31,1,1
Backblaze,NN,RGF,31,3,0.166666666666667
Backblaze,NN,RGF,31,5,0.588235294117647
Backblaze,NN,RGF,32,1,1
Backblaze,NN,RGF,32,3,0.5
Backblaze,NN,RGF,32,5,0.352941176470588
Backblaze,NN,RGF,33,1,1
Backblaze,NN,RGF,33,3,0.4
Backblaze,NN,RGF,33,5,0.411764705882353
Backblaze,NN,RGF,34,1,1
Backblaze,NN,RGF,34,3,0.5
Backblaze,NN,RGF,34,5,0.8
Backblaze,NN,RGF,35,1,1
Backblaze,NN,RGF,35,3,0.2
Backblaze,NN,RGF,35,5,0.470588235294118
Backblaze,NN,RGF,36,1,1
Backblaze,NN,RGF,36,3,0.176470588235294
Backblaze,NN,RGF,36,5,0.411764705882353
Backblaze,RF,RGF,1,1,1
Backblaze,RF,RGF,1,3,1
Backblaze,RF,RGF,1,5,1
Backblaze,RF,RGF,2,1,1
Backblaze,RF,RGF,2,3,1
Backblaze,RF,RGF,2,5,1
Backblaze,RF,RGF,3,1,1
Backblaze,RF,RGF,3,3,1
Backblaze,RF,RGF,3,5,1
Backblaze,RF,RGF,4,1,1
Backblaze,RF,RGF,4,3,0.176470588235294
Backblaze,RF,RGF,4,5,1
Backblaze,RF,RGF,5,1,1
Backblaze,RF,RGF,5,3,1
Backblaze,RF,RGF,5,5,1
Backblaze,RF,RGF,6,1,1
Backblaze,RF,RGF,6,3,1
Backblaze,RF,RGF,6,5,1
Backblaze,RF,RGF,7,1,1
Backblaze,RF,RGF,7,3,1
Backblaze,RF,RGF,7,5,1
Backblaze,RF,RGF,8,1,1
Backblaze,RF,RGF,8,3,1
Backblaze,RF,RGF,8,5,1
Backblaze,RF,RGF,9,1,0.5
Backblaze,RF,RGF,9,3,1
Backblaze,RF,RGF,9,5,1
Backblaze,RF,RGF,10,1,1
Backblaze,RF,RGF,10,3,1
Backblaze,RF,RGF,10,5,1
Backblaze,RF,RGF,11,1,1
Backblaze,RF,RGF,11,3,1
Backblaze,RF,RGF,11,5,1
Backblaze,RF,RGF,12,1,1
Backblaze,RF,RGF,12,3,1
Backblaze,RF,RGF,12,5,1
Backblaze,RF,RGF,13,1,1
Backblaze,RF,RGF,13,3,1
Backblaze,RF,RGF,13,5,1
Backblaze,RF,RGF,14,1,1
Backblaze,RF,RGF,14,3,1
Backblaze,RF,RGF,14,5,1
Backblaze,RF,RGF,15,1,1
Backblaze,RF,RGF,15,3,1
Backblaze,RF,RGF,15,5,1
Backblaze,RF,RGF,16,1,1
Backblaze,RF,RGF,16,3,1
Backblaze,RF,RGF,16,5,1
Backblaze,RF,RGF,17,1,1
Backblaze,RF,RGF,17,3,0.176470588235294
Backblaze,RF,RGF,17,5,1
Backblaze,RF,RGF,18,1,1
Backblaze,RF,RGF,18,3,0.176470588235294
Backblaze,RF,RGF,18,5,1
Backblaze,RF,RGF,19,1,1
Backblaze,RF,RGF,19,3,1
Backblaze,RF,RGF,19,5,1
Backblaze,RF,RGF,20,1,1
Backblaze,RF,RGF,20,3,1
Backblaze,RF,RGF,20,5,1
Backblaze,RF,RGF,21,1,1
Backblaze,RF,RGF,21,3,0.176470588235294
Backblaze,RF,RGF,21,5,1
Backblaze,RF,RGF,22,1,1
Backblaze,RF,RGF,22,3,1
Backblaze,RF,RGF,22,5,1
Backblaze,RF,RGF,23,1,1
Backblaze,RF,RGF,23,3,1
Backblaze,RF,RGF,23,5,1
Backblaze,RF,RGF,24,1,1
Backblaze,RF,RGF,24,3,0.411764705882353
Backblaze,RF,RGF,24,5,1
Backblaze,RF,RGF,25,1,1
Backblaze,RF,RGF,25,3,1
Backblaze,RF,RGF,25,5,1
Backblaze,RF,RGF,26,1,1
Backblaze,RF,RGF,26,3,1
Backblaze,RF,RGF,26,5,1
Backblaze,RF,RGF,27,1,1
Backblaze,RF,RGF,27,3,0.571428571428571
Backblaze,RF,RGF,27,5,1
Backblaze,RF,RGF,28,1,1
Backblaze,RF,RGF,28,3,0.833333333333333
Backblaze,RF,RGF,28,5,1
Backblaze,RF,RGF,29,1,1
Backblaze,RF,RGF,29,3,0.8
Backblaze,RF,RGF,29,5,1
Backblaze,RF,RGF,30,1,1
Backblaze,RF,RGF,30,3,0.75
Backblaze,RF,RGF,30,5,0.470588235294118
Backblaze,RF,RGF,31,1,1
Backblaze,RF,RGF,31,3,0.333333333333333
Backblaze,RF,RGF,31,5,1
Backblaze,RF,RGF,32,1,1
Backblaze,RF,RGF,32,3,0.6
Backblaze,RF,RGF,32,5,0.352941176470588
Backblaze,RF,RGF,33,1,1
Backblaze,RF,RGF,33,3,0.6
Backblaze,RF,RGF,33,5,0.777777777777778
Backblaze,RF,RGF,34,1,1
Backblaze,RF,RGF,34,3,0.176470588235294
Backblaze,RF,RGF,34,5,0.529411764705882
Backblaze,RF,RGF,35,1,1
Backblaze,RF,RGF,35,3,0.176470588235294
Backblaze,RF,RGF,35,5,0.470588235294118
Backblaze,RF,RGF,36,1,1
Backblaze,RF,RGF,36,3,1
Backblaze,RF,RGF,36,5,1
